GEOID,median_household_income,share_bach_plus,share_mgmt_prof,vot_personal,vot_business,biz_share_pi,vot_mixed
36081137700,109481.0,0.4186710763680096,0.2521046301864101,25.68555382298755,46.348792652653515,0.18468255029556518,29.50169346741661
36081138501,96563.0,0.3041656969979055,0.3078892250407261,24.122645322057274,43.52857228505307,0.21478720328837986,28.290790101657706
36081139900,159300.0,0.45666235446313064,0.259379042690815,30.983283749298455,55.908383525270395,0.18860825173237966,35.68436324229965
36081140300,79375.0,0.22041862451943614,0.25074754378470737,21.87063665836025,39.46489184720872,0.18395018654332818,25.107103182439847
36081140901,125038.0,0.195357833655706,0.24081237911025144,27.449887298518124,49.532478197884664,0.1785885865221742,31.393585993983425
36081140902,107321.0,0.3059418457648546,0.24905183312262957,25.43091063870368,45.889296850845184,0.18303508119585038,29.175513020179068
36081141700,71500.0,0.2795363352652697,0.24632189032545698,20.757381981298323,37.45605798859977,0.18156184327391617,23.789224377417895
36081142900,95227.0,0.2595438770451165,0.24863658899355479,23.955189338087834,43.226403107275814,0.18281099100669068,27.47817902513487
36081143500,113974.0,0.3846493162770181,0.24261138067931187,26.20731034889705,47.290286272032105,0.1795594337267032,29.992957566928897
36081144100,118001.0,0.4351851851851852,0.27925925925925926,26.666277874618427,48.11847906984219,0.19933678750068623,30.942490745692716
36081144700,97917.0,0.21900250766230148,0.23989969350794094,24.29117965307377,43.83268730694317,0.1780960476156741,27.771444930679355
36081145101,78125.0,0.24518388791593695,0.31961471103327493,21.697743538157347,39.15291152416103,0.22111496613939002,25.557342416339914
36081145102,93750.0,0.291311093871218,0.23235065942591157,23.76868716562147,42.889865667573936,0.17402214420087064,27.096195648178828
36081145900,119017.0,0.31368821292775667,0.2870722433460076,26.780831437032383,48.32518745341598,0.20355313388420299,31.16625262168425
36081146300,88620.0,0.2682108089963075,0.2168512923799933,23.10922756795465,41.69989108630923,0.16565777285885064,26.188915482373556
36081146700,112500.0,0.5195394277739009,0.4005582693649686,26.037292245788812,46.98349382899322,0.264796877640998,31.58378102346027
36081147100,94773.0,0.42544910179640716,0.2616766467065868,23.898017267535916,43.12323786264861,0.1898481741839157,27.547890295801075
36081147900,90781.0,0.350939226519337,0.2634254143646409,23.389289946595834,42.20525504329863,0.1907919122113812,26.979223907498366
36081148300,139643.0,0.5133779264214047,0.22909698996655517,29.00875844127557,52.345413276715135,0.17226627252549065,33.02887698299071
36081150701,143472.0,0.4866666666666667,0.21523809523809523,29.403777832673942,53.05821363102616,0.1647871966667555,33.301725996618146
36081150702,114821.0,0.44491803278688524,0.22262295081967212,26.304510166127525,47.465680355637936,0.16877249969290486,29.875933755438176
36081152901,92750.0,0.3258426966292135,0.21615837346174424,23.64158097551195,42.66050645301877,0.1652838329989212,26.785101877955114
36081152902,129235.0,0.4436980166346769,0.28774792066538707,27.906773661939816,50.356915602271286,0.20391776916188414,32.484756523779865
36081155101,91719.0,0.7047835990888383,0.14259681093394078,23.509815017795834,42.42273883099472,0.1255856812189872,25.88500743871922
36081155103,113622.0,0.41112899517130375,0.2904115888710048,26.166809414826904,47.21720358094464,0.2053552414107645,30.489618190601764
36081155104,90192.0,0.3830113462128181,0.19319227230910763,23.313289956519338,42.06811539640082,0.15288997215609185,26.18071469581518
36081156700,60625.0,0.14508060033351863,0.1473040578098944,19.11372935684126,34.490137331059934,0.12812598888138355,21.083846833981625
36081157101,90857.0,0.36122648424138776,0.25262643537747376,23.399078416385255,42.2229180362706,0.18496414711002346,26.880813857013216
