origin_vert,dest_vert,hour,origin_coord,dest_coord,tnc_time_min,tnc_cost,tnc_buffer_time,tnc_buffer_cost,tnc_buffer_distance_mi,flight_time_min,uam_total_cost,uam_total_time,tnc_avg_time,utility_uam,utility_tnc,Puam,Ptnc
LAX,UVS,10,"(33.94417072663332, -118.40248449470265)","(34.11285923947548, -118.39138767123622)",39.7,57,25.933333333333334,6.814785846004803,2.725914338401921,10,48.8147858460048,48.43333333333334,45,-7.303145251267147,-7.95,0.6563013378808473,0.3436986621191526
LAX,DTLA,14,"(33.94417072663332, -118.40248449470265)","(34.03202717596078, -118.22742009962234)",28.366666666666667,50,10.483333333333333,6.026288849357999,2.4105155397431997,10,36.026288849358,32.983333333333334,35,-5.251795551602466,-6.75,0.817306523322166,0.18269347667783398
LAX,UVS,16,"(33.94417072663332, -118.40248449470265)","(34.149175004991065, -118.35581848948308)",37.13333333333333,57,7.583333333333333,1.853944520034214,0.7415778080136856,10,43.85394452003421,30.083333333333332,45,-5.889561118670088,-7.95,0.8869981675370986,0.11300183246290145
LAX,ANH,6,"(33.94417072663332, -118.40248449470265)","(33.77820011924336, -117.9177438482001)",40.016666666666666,77,10.45,5.863784396919764,2.3455137587679054,15,92.86378439691977,37.95,52,-11.183878439691979,-10.3,0.2923747160948998,0.7076252839051002
LAX,ANH,20,"(33.94417072663332, -118.40248449470265)","(33.769451614116896, -117.85349045523272)",41.88333333333333,77,10.816666666666666,11.960528869110336,4.7842115476441345,15,98.96052886911033,38.31666666666666,52,-11.811886220244368,-10.3,0.18065942362616097,0.8193405763738391
LAX,HWD,14,"(33.94417072663332, -118.40248449470265)","(34.07723629968389, -118.28526180828513)",33.35,57,15.366666666666667,6.5191381167826,2.60765524671304,10,39.5191381167826,37.86666666666667,45,-5.8452471450115935,-7.95,0.8913642736030991,0.10863572639690099
LAX,LGB,16,"(33.94417072663332, -118.40248449470265)","(33.789108871314895, -118.21348264201498)",23.183333333333334,62,11.066666666666666,10.085195968086708,4.0340783872346835,15,61.08519596808671,38.56666666666666,34,-8.036852930142004,-7.9,0.46584006516409915,0.534159934835901
LAX,DTLA,11,"(33.94417072663332, -118.40248449470265)","(34.063819545220696, -118.25571009333655)",28.15,50,8.1,3.9328305113120803,1.5731322045248322,10,33.93283051131208,30.6,35,-4.923283051131209,-6.75,0.8613701573166681,0.1386298426833318
LAX,DTLA,7,"(33.94417072663332, -118.40248449470265)","(34.078241643442134, -118.28130375344003)",31.6,50,10.916666666666666,6.378264038648547,2.5513056154594187,10,36.378264038648545,33.416666666666664,35,-5.308659737198188,-6.75,0.8086621130126204,0.19133788698737964
LAX,LGB,9,"(33.94417072663332, -118.40248449470265)","(33.78737359272181, -118.0898357537058)",30.316666666666666,62,11.883333333333333,10.113696951866158,4.045478780746463,15,61.11369695186616,39.38333333333333,34,-8.080536361853284,-7.9,0.45498810066238554,0.5450118993376144
LAX,BVH,10,"(33.94417072663332, -118.40248449470265)","(34.11693338534027, -118.40769127714205)",39.36666666666667,45,15.033333333333333,8.677677009849699,3.4710708039398797,10,34.1776770098497,37.53333333333333,29,-5.294434367651637,-5.95,0.6582635669280329,0.3417364330719671
LAX,UVS,13,"(33.94417072663332, -118.40248449470265)","(34.095907538335865, -118.39653799157473)",33.916666666666664,57,28.85,9.430884082665793,3.7723536330663174,10,51.43088408266579,51.35,45,-7.710588408266579,-7.95,0.5595686402087636,0.4404313597912363
LAX,LGB,6,"(33.94417072663332, -118.40248449470265)","(33.80502314221896, -118.09461423605858)",30.4,62,12.9,8.35763379005372,3.343053516021488,15,59.35763379005372,40.4,34,-7.955763379005372,-7.9,0.4860627666103276,0.5139372333896725
LAX,WDHL,16,"(33.94417072663332, -118.40248449470265)","(34.14034025810155, -118.61620565275923)",43.43333333333333,78,7.733333333333333,5.520403892713217,2.208161557085287,15,65.52040389271322,35.233333333333334,48,-8.31370705593799,-10.200000000000001,0.8683322763180995,0.13166772368190044
LAX,PSD,11,"(33.94417072663332, -118.40248449470265)","(34.04231503657493, -118.52495808797705)",30.716666666666665,57,17.183333333333334,8.702551701557319,3.4810206806229274,10,47.70255170155732,39.68333333333334,47,-6.754421836822399,-8.05,0.7850898545808194,0.21491014541918071
LAX,ANH,7,"(33.94417072663332, -118.40248449470265)","(33.86314064741614, -117.96269669060294)",36.46666666666667,77,12.5,10.79394227469953,4.317576909879812,15,97.79394227469953,40.0,52,-11.779394227469954,-10.3,0.1855189350908186,0.8144810649091814
LAX,DTLA,4,"(33.94417072663332, -118.40248449470265)","(34.03438699420418, -118.33473359821166)",22.15,50,8.883333333333333,9.795074759059592,3.918029903623837,10,39.79507475905959,31.383333333333333,35,-5.548674142572626,-6.75,0.7687605621866546,0.2312394378133455
LAX,DTLA,15,"(33.94417072663332, -118.40248449470265)","(34.084111385151864, -118.25484657694506)",33.583333333333336,50,13.533333333333333,7.28431156732107,2.913724626928428,10,37.28431156732107,36.03333333333333,35,-5.530097823398774,-6.75,0.7720463338674978,0.22795366613250226
LAX,PSD,15,"(33.94417072663332, -118.40248449470265)","(34.087756534673446, -118.61497277496018)",49.88333333333333,57,29.7,9.223849414892921,3.6895397659571687,10,48.223849414892925,52.2,47,-7.4323849414892935,-8.05,0.6496759367263407,0.3503240632736594
LAX,PSD,16,"(33.94417072663332, -118.40248449470265)","(34.09500770880467, -118.61756065968197)",48.5,57,28.316666666666666,9.668353206227872,3.867341282491149,10,48.66835320622787,50.81666666666666,47,-7.4076686539561205,-8.05,0.655280274260682,0.3447197257393179
LAX,LGB,9,"(33.94417072663332, -118.40248449470265)","(33.83618295397187, -118.20641506665889)",24.533333333333335,62,12.1,8.666307609261692,3.4665230437046763,15,59.66630760926169,39.6,34,-7.94663076092617,-7.9,0.4883444217097721,0.511655578290228
LAX,BVH,6,"(33.94417072663332, -118.40248449470265)","(34.08692254810686, -118.34590040970707)",36.9,45,19.45,10.023743910084086,4.0094975640336346,10,35.523743910084086,41.95,29,-5.649874391008408,-5.95,0.5744732226865165,0.4255267773134836
LAX,ANH,18,"(33.94417072663332, -118.40248449470265)","(33.819168474775516, -117.9063271734939)",40.75,77,6.816666666666666,2.178360957997547,0.8713443831990189,15,89.17836095799754,34.31666666666666,52,-10.63366942913309,-10.3,0.4173480633037021,0.5826519366962979
LAX,PSD,10,"(33.94417072663332, -118.40248449470265)","(34.10070254984336, -118.52434813599001)",41.233333333333334,57,38.266666666666666,4.35142808977586,1.740571235910344,10,43.35142808977586,60.766666666666666,47,-7.373476142310919,-8.05,0.6629624173963586,0.3370375826036414
LAX,ANH,8,"(33.94417072663332, -118.40248449470265)","(33.757255068538775, -117.97619243271771)",35.61666666666667,77,16.433333333333334,12.547609967959197,5.019043987183679,15,99.5476099679592,43.93333333333334,52,-12.151427663462588,-10.3,0.13570536009043072,0.8642946399095693
LAX,WDHL,14,"(33.94417072663332, -118.40248449470265)","(34.22221744553663, -118.55629654958994)",43.75,78,14.366666666666667,11.264311924928352,4.505724769971341,15,71.26431192492835,41.86666666666667,48,-9.219764525826168,-10.200000000000001,0.7271549370654767,0.2728450629345233
LAX,LGB,0,"(33.94417072663332, -118.40248449470265)","(33.791075164886145, -118.16661079168932)",26.116666666666667,62,7.966666666666667,4.833176468008532,1.9332705872034128,15,55.83317646800853,35.46666666666667,34,-7.356650980134187,-7.9,0.6325911406226408,0.36740885937735923
LAX,BVH,4,"(33.94417072663332, -118.40248449470265)","(34.10079750319893, -118.41276786146526)",36.916666666666664,45,12.383333333333333,5.883743516314153,2.353497406525661,10,31.383743516314155,34.88333333333333,29,-4.882541018298083,-5.95,0.7441133841424932,0.2558866158575069
LAX,HWD,16,"(33.94417072663332, -118.40248449470265)","(34.06003194245266, -118.37917714247826)",25.783333333333335,57,19.333333333333332,9.235212149252467,3.694084859700987,10,42.23521214925247,41.83333333333333,45,-6.315187881591914,-7.95,0.8368277848070458,0.1631722151929543
LAX,BVH,8,"(33.94417072663332, -118.40248449470265)","(34.11237843078014, -118.43788154989606)",37.15,45,13.45,8.741228057376436,3.4964912229505742,10,34.24122805737643,35.95,29,-5.221622805737644,-5.95,0.6744490580625035,0.32555094193749645
LAX,WDHL,8,"(33.94417072663332, -118.40248449470265)","(34.177657574177495, -118.56504947252213)",36.36666666666667,78,6.3,5.872246271733301,2.3488985086933205,15,65.8722462717333,33.8,48,-8.27722462717333,-10.200000000000001,0.8724476042756536,0.12755239572434643
LAX,LGB,9,"(33.94417072663332, -118.40248449470265)","(33.77459866206055, -118.10069266553228)",27.016666666666666,62,8.583333333333334,10.184395383158964,4.073758153263586,15,61.184395383158964,36.083333333333336,34,-7.922606204982564,-7.9,0.4943486894230262,0.5056513105769739
LAX,PSD,14,"(33.94417072663332, -118.40248449470265)","(34.047353630098904, -118.52868320512424)",31.45,57,15.2,7.690710896120554,3.0762843584482216,10,46.69071089612056,37.7,47,-6.554071089612057,-8.05,0.8169665024280803,0.1830334975719197
LAX,UVS,8,"(33.94417072663332, -118.40248449470265)","(34.18023199956342, -118.40684010032454)",35.65,57,12.883333333333333,10.333710722590645,4.133484289036258,10,52.333710722590645,35.38333333333333,45,-7.0025377389257315,-7.95,0.7206045319588229,0.2793954680411771
LAX,LGB,7,"(33.94417072663332, -118.40248449470265)","(33.786893149750604, -118.18825661510972)",27.183333333333334,62,12.466666666666667,7.318366934640289,2.9273467738561156,15,58.31836693464029,39.96666666666667,34,-7.830170026797363,-7.9,0.5174504028690917,0.4825495971309083
LAX,PSD,19,"(33.94417072663332, -118.40248449470265)","(34.0859521105883, -118.61281691154481)",49.88333333333333,57,29.7,8.922212466532857,3.568884986613143,10,47.922212466532855,52.2,47,-7.402221246653286,-8.05,0.656509735389344,0.34349026461065607
LAX,BVH,4,"(33.94417072663332, -118.40248449470265)","(34.10850971123453, -118.41306510944739)",37.416666666666664,45,12.883333333333333,7.21333899998031,2.885335599992124,10,32.71333899998031,35.38333333333333,29,-5.040500566664698,-5.95,0.7128977204094799,0.28710227959052015
LAX,UVS,13,"(33.94417072663332, -118.40248449470265)","(34.146340186776804, -118.31109670574742)",42.583333333333336,57,11.35,6.4516776867709416,2.5806710747083765,10,48.45167768677094,33.85,45,-6.537667768677094,-7.95,0.8041335371492389,0.19586646285076106
LAX,UVS,5,"(33.94417072663332, -118.40248449470265)","(34.11097603180783, -118.37778922480722)",41.983333333333334,57,18.15,5.7396731815900806,2.295869272636032,10,47.73967318159008,40.65,45,-6.806467318159008,-7.95,0.7583276530805408,0.24167234691945919
LAX,HWD,14,"(33.94417072663332, -118.40248449470265)","(34.122881032926166, -118.33739051035498)",37.9,57,9.85,5.558142141418713,2.2232568565674855,10,38.55814214141871,32.35,45,-5.473314214141872,-7.95,0.9224911590716106,0.07750884092838937
LAX,DTLA,7,"(33.94417072663332, -118.40248449470265)","(34.07113196142116, -118.2401963142213)",32.55,50,11.866666666666667,6.193962616156065,2.477585046462426,10,36.193962616156064,34.36666666666667,35,-5.33772959494894,-6.75,0.8041237991557254,0.19587620084427462
LAX,DTLA,8,"(33.94417072663332, -118.40248449470265)","(34.03105454250761, -118.29923870452758)",25.983333333333334,50,8.35,5.03632205120261,2.0145288204810443,10,35.03632205120261,30.85,35,-5.046132205120261,-6.75,0.8460392163090027,0.1539607836909973
LAX,LGB,9,"(33.94417072663332, -118.40248449470265)","(33.86336810421554, -118.15616162743389)",25.25,62,13.55,8.191651610795962,3.276660644318385,15,59.19165161079596,41.05,34,-7.971665161079596,-7.9,0.4820913738098687,0.5179086261901312
LAX,BVH,10,"(33.94417072663332, -118.40248449470265)","(34.07814680886657, -118.4476092112298)",25.466666666666665,45,11.75,5.551252592996876,2.2205010371987504,10,31.051252592996875,34.25,29,-4.817625259299688,-5.95,0.7562768827757455,0.2437231172242545
LAX,HWD,14,"(33.94417072663332, -118.40248449470265)","(34.13714202918358, -118.39622008946336)",37.416666666666664,57,20.35,12.604889222842878,5.0419556891371515,10,45.60488922284288,42.85,45,-6.702988922284288,-7.95,0.7767820356166544,0.2232179643833456
LAX,BVH,4,"(33.94417072663332, -118.40248449470265)","(34.096160966379955, -118.45047949133408)",28.516666666666666,45,12.25,7.560523209477741,3.0242092837910963,10,33.06052320947774,34.75,29,-5.043552320947774,-5.95,0.7122726983434333,0.2877273016565667
LAX,PSD,5,"(33.94417072663332, -118.40248449470265)","(34.09774725410192, -118.48273598331969)",34.06666666666667,57,42.083333333333336,9.875509076284366,3.9502036305137462,10,48.87550907628437,64.58333333333334,47,-8.116717574295105,-8.05,0.48332679066480383,0.5166732093351961
LAX,WDHL,10,"(33.94417072663332, -118.40248449470265)","(34.13750822395829, -118.63570100525659)",43.4,78,8.966666666666667,7.240489371095983,2.896195748438393,15,67.24048937109598,36.46666666666667,48,-8.547382270442931,-10.200000000000001,0.8392445302664391,0.1607554697335609
LAX,UVS,8,"(33.94417072663332, -118.40248449470265)","(34.1163659518277, -118.383531222764)",44.6,57,21.066666666666666,5.571598371485377,2.228639348594151,10,47.57159837148538,43.56666666666666,45,-6.935493170481871,-7.95,0.7339012162596513,0.2660987837403487
LAX,BVH,2,"(33.94417072663332, -118.40248449470265)","(34.047109902046046, -118.41137596921729)",25.183333333333334,45,7.116666666666666,3.3703889842140593,1.3481555936856238,10,28.87038898421406,29.616666666666667,29,-4.36787223175474,-5.95,0.8295056507991164,0.1704943492008836
LAX,WDHL,10,"(33.94417072663332, -118.40248449470265)","(34.19102971820927, -118.54207079174114)",39.28333333333333,78,11.55,9.683409107964257,3.873363643185703,15,69.68340910796425,39.05,48,-8.920840910796425,-10.200000000000001,0.7823066008034902,0.21769339919650973
LAX,LGB,15,"(33.94417072663332, -118.40248449470265)","(33.83726560304685, -118.11991953796617)",32.36666666666667,62,11.766666666666667,5.802440023082701,2.3209760092330805,15,56.8024400230827,39.266666666666666,34,-7.643577335641604,-7.9,0.5637567010191491,0.436243298980851
LAX,PSD,13,"(33.94417072663332, -118.40248449470265)","(34.0414328968185, -118.54769797115196)",33.4,57,9.783333333333333,8.048171535096394,3.2192686140385574,10,47.048171535096394,32.28333333333333,47,-6.318983820176307,-8.05,0.8495423546450726,0.15045764535492745
LAX,BVH,7,"(33.94417072663332, -118.40248449470265)","(34.09100547764805, -118.39993026190243)",33.1,45,9.283333333333333,4.506142052398194,1.8024568209592775,10,30.006142052398193,31.78333333333333,29,-4.589780871906486,-5.95,0.7957953094644113,0.20420469053558868
LAX,HWD,5,"(33.94417072663332, -118.40248449470265)","(34.142081997335985, -118.36743417671823)",36.85,57,13.933333333333334,10.410956941253078,4.164382776501231,10,43.410956941253076,36.43333333333334,45,-6.162762360791975,-7.95,0.8565882689897864,0.14341173101021376
LAX,LGB,6,"(33.94417072663332, -118.40248449470265)","(33.77463797510562, -118.14312556050376)",30.5,62,10.533333333333333,7.222257725591657,2.8889030902366626,15,58.22225772559166,38.03333333333333,34,-7.723892439225833,-7.9,0.5439134549555494,0.4560865450444507
LAX,WDHL,16,"(33.94417072663332, -118.40248449470265)","(34.18493933848256, -118.63527478887784)",43.43333333333333,78,7.35,4.916923893852228,1.9667695575408912,15,64.91692389385223,34.85,48,-8.234192389385223,-10.200000000000001,0.8771600959320909,0.12283990406790916
LAX,ANH,7,"(33.94417072663332, -118.40248449470265)","(33.786574090593696, -117.97570308041358)",38.85,77,15.416666666666666,9.279304305795504,3.7117217223182015,15,96.2793043057955,42.916666666666664,52,-11.773763763912886,-10.3,0.186371214337076,0.813628785662924
LAX,WDHL,12,"(33.94417072663332, -118.40248449470265)","(34.19937063205674, -118.56886809354732)",39.53333333333333,78,9.483333333333333,7.139863758985486,2.8559455035941945,15,67.13986375898548,36.983333333333334,48,-8.563153042565215,-10.200000000000001,0.8371054456580337,0.16289455434196634
LAX,LGB,11,"(33.94417072663332, -118.40248449470265)","(33.77004913844298, -118.10417362283283)",30.516666666666666,62,12.083333333333334,10.416179842241833,4.166471936896733,15,61.41617984224183,39.583333333333336,34,-8.120784650890851,-7.9,0.44502696506264744,0.5549730349373526
LAX,PSD,6,"(33.94417072663332, -118.40248449470265)","(34.031216263363866, -118.58089655885685)",36.1,57,15.916666666666666,10.715700318444632,4.286280127377853,10,49.71570031844463,38.416666666666664,47,-6.892403365177797,-8.05,0.7608957366173498,0.2391042633826503
LAX,LGB,8,"(33.94417072663332, -118.40248449470265)","(33.86359729363212, -118.15081920533562)",24.866666666666667,62,14.066666666666666,8.200368410382213,3.280147364152885,15,59.20036841038221,41.56666666666666,34,-7.998370174371555,-7.9,0.47542726844003264,0.5245727315599673
LAX,LGB,9,"(33.94417072663332, -118.40248449470265)","(33.84967771382318, -118.0931217818237)",28.983333333333334,62,13.95,10.170232312724895,4.0680929250899585,15,61.17023231272489,41.45,34,-8.18952323127249,-7.9,0.42812059195119023,0.5718794080488098
LAX,LGB,7,"(33.94417072663332, -118.40248449470265)","(33.84760364690648, -118.18394046184594)",25.566666666666666,62,13.316666666666666,7.196466500430376,2.8785866001721505,15,58.196466500430375,40.81666666666666,34,-7.86047998337637,-7.9,0.509878718448061,0.4901212815519389
LAX,HWD,11,"(33.94417072663332, -118.40248449470265)","(34.074436306018264, -118.36690991860429)",31.583333333333332,57,14.466666666666667,6.420322895999481,2.5681291583997927,10,39.42032289599948,36.96666666666667,45,-5.790365622933282,-7.95,0.8965656471635275,0.10343435283647255
LAX,LGB,7,"(33.94417072663332, -118.40248449470265)","(33.85250448742791, -118.09704214430894)",28.233333333333334,62,15.033333333333333,10.011031317179807,4.004412526871922,15,61.01103131717981,42.53333333333333,34,-8.227769798384648,-7.9,0.4187833643042765,0.5812166356957236
LAX,BVH,6,"(33.94417072663332, -118.40248449470265)","(34.077560994748026, -118.36058095326835)",33.35,45,13.716666666666667,7.529702550994735,3.011881020397894,10,33.029702550994735,36.21666666666667,29,-5.113803588432807,-5.95,0.6976635321079507,0.3023364678920492
LAX,LGB,11,"(33.94417072663332, -118.40248449470265)","(33.76104780581235, -118.19966317775547)",26.133333333333333,62,14.033333333333333,11.758449866403286,4.703379946561315,15,62.75844986640328,41.53333333333333,34,-8.352511653306996,-7.9,0.3887637641859881,0.6112362358140119
LAX,BVH,0,"(33.94417072663332, -118.40248449470265)","(34.10892935321027, -118.3964139173446)",37.46666666666667,45,13.316666666666666,7.5936305810443985,3.0374522324177593,10,33.0936305810444,35.81666666666666,29,-5.100196391437773,-5.95,0.7005259432652896,0.29947405673471045
LAX,UVS,18,"(33.94417072663332, -118.40248449470265)","(34.15334623962112, -118.40459035831248)",32.31666666666667,57,11.983333333333333,7.54019342778164,3.016077371112656,10,49.54019342778164,34.483333333333334,45,-6.678186009444831,-7.95,0.7810531150374268,0.21894688496257317
LAX,LGB,8,"(33.94417072663332, -118.40248449470265)","(33.81078146124095, -118.11663669992384)",27.9,62,7.866666666666666,5.053710537757729,2.0214842151030914,15,56.05371053775773,35.36666666666667,34,-7.373704387109107,-7.9,0.6286187088588135,0.3713812911411864
LAX,DTLA,11,"(33.94417072663332, -118.40248449470265)","(33.989937678288186, -118.22399158642358)",30.283333333333335,50,16.8,11.068876877309158,4.427550750923663,10,41.06887687730916,39.3,35,-6.071887687730916,-6.75,0.6633172549237277,0.3366827450762723
LAX,LGB,8,"(33.94417072663332, -118.40248449470265)","(33.79322130196169, -118.11172184336142)",26.666666666666668,62,8.233333333333333,6.9050353777663425,2.762014151106537,15,57.90503537776634,35.733333333333334,34,-7.577170204443301,-7.9,0.5800137397803315,0.4199862602196684
LAX,ANH,8,"(33.94417072663332, -118.40248449470265)","(33.82861578093307, -117.96280091390291)",38.733333333333334,77,11.8,6.906916787661592,2.762766715064637,15,93.90691678766159,39.3,52,-11.355691678766158,-10.3,0.2581336409676663,0.7418663590323338
LAX,ANH,9,"(33.94417072663332, -118.40248449470265)","(33.75758438473766, -117.93086236869965)",38.78333333333333,77,14.383333333333333,9.567302586460041,3.8269210345840166,15,96.56730258646004,41.88333333333333,52,-11.750896925312672,-10.3,0.18986356671817087,0.810136433281829
LAX,LGB,11,"(33.94417072663332, -118.40248449470265)","(33.8171920995484, -118.14830502618078)",29.533333333333335,62,7.833333333333333,0.4653706318302802,0.18614825273211208,15,51.46537063183028,35.333333333333336,34,-6.9132037298496956,-7.9,0.7284546614867025,0.2715453385132975
LAX,WDHL,12,"(33.94417072663332, -118.40248449470265)","(34.12940861477089, -118.6533932108731)",47.35,78,12.916666666666666,9.951496043251405,3.9805984173005617,15,69.95149604325141,40.416666666666664,48,-9.015982937658475,-10.200000000000001,0.765669313381832,0.23433068661816805
LAX,DTLA,8,"(33.94417072663332, -118.40248449470265)","(33.997205785927825, -118.22953557788439)",29.3,50,14.383333333333333,9.585848502911581,3.8343394011646326,10,39.58584850291158,36.88333333333333,35,-5.802751516957825,-6.75,0.7205614892196182,0.27943851078038195
LAX,LGB,15,"(33.94417072663332, -118.40248449470265)","(33.81284196290343, -118.17762858249303)",20.7,62,6.35,3.8382325944486833,1.5352930377794733,15,54.838232594448684,33.85,34,-7.176323259444868,-7.9,0.673416145994774,0.32658385400522605
LAX,BVH,16,"(33.94417072663332, -118.40248449470265)","(34.02337924230588, -118.36728728447189)",19.366666666666667,45,22.333333333333332,9.784843219388087,3.913937287755235,10,35.28484321938809,44.83333333333333,29,-5.770150988605476,-5.95,0.5448414490769712,0.45515855092302887
LAX,WDHL,3,"(33.94417072663332, -118.40248449470265)","(34.22089356815252, -118.55378738318718)",42.2,78,14.883333333333333,11.317415174384479,4.526966069753792,15,71.31741517438448,42.38333333333333,48,-9.250908184105114,-10.200000000000001,0.7209324981909883,0.2790675018090118
LAX,PSD,5,"(33.94417072663332, -118.40248449470265)","(34.086838894260076, -118.50676871188787)",33.483333333333334,57,30.5,6.292645178066771,2.5170580712267085,10,45.29264517806677,53.0,47,-7.179264517806677,-8.05,0.7048987134948539,0.29510128650514617
LAX,BVH,14,"(33.94417072663332, -118.40248449470265)","(34.11169297977342, -118.37410783244836)",41.36666666666667,45,19.016666666666666,9.424688843656178,3.769875537462471,10,34.92468884365618,41.516666666666666,29,-5.568302217698951,-5.95,0.5942825220310884,0.4057174779689116
LAX,LGB,9,"(33.94417072663332, -118.40248449470265)","(33.78778298636473, -118.18380278247578)",26.916666666666668,62,12.183333333333334,6.754715149160142,2.701886059664057,15,57.75471514916014,39.68333333333334,34,-7.759638181582681,-7.9,0.5350329568398501,0.46496704316015003
LAX,ANH,8,"(33.94417072663332, -118.40248449470265)","(33.760222472006866, -117.8549628309417)",43.1,77,12.1,12.8483732555687,5.13934930222748,15,99.8483732555687,39.6,52,-11.964837325556871,-10.3,0.15911371178473457,0.8408862882152653
LAX,UVS,21,"(33.94417072663332, -118.40248449470265)","(34.13710076801082, -118.32688554812316)",39.43333333333333,57,8.633333333333333,4.050726434971403,1.6202905739885611,10,46.0507264349714,31.133333333333333,45,-6.161739310163807,-7.95,0.8567138996041681,0.1432861003958319
LAX,LGB,5,"(33.94417072663332, -118.40248449470265)","(33.758235345335144, -118.20735788300972)",31.733333333333334,62,19.633333333333333,12.819300003685601,5.12772000147424,15,63.8193000036856,47.13333333333333,34,-8.738596667035226,-7.9,0.3018304244307379,0.6981695755692622
LAX,PSD,7,"(33.94417072663332, -118.40248449470265)","(34.13997230455349, -118.49711926780839)",29.266666666666666,57,37.266666666666666,11.781195574318923,4.712478229727569,10,50.78119557431892,59.766666666666666,47,-8.066452890765227,-8.05,0.49588687009281274,0.5041131299071874
LAX,BVH,9,"(33.94417072663332, -118.40248449470265)","(34.01336474277825, -118.37599190884383)",24.916666666666668,45,25.6,10.498277668415195,4.199311067366078,10,35.9982776684152,48.1,29,-6.004827766841521,-5.95,0.48629649094260546,0.5137035090573945
LAX,DTLA,10,"(33.94417072663332, -118.40248449470265)","(34.0884006356039, -118.27711613412949)",35.15,50,14.466666666666667,7.9294587878107645,3.171783515124306,10,37.929458787810766,36.96666666666667,35,-5.64127921211441,-6.75,0.7518905498495774,0.24810945015042254
LAX,WDHL,9,"(33.94417072663332, -118.40248449470265)","(34.16584794876867, -118.67142319494927)",46.416666666666664,78,12.5,9.516719405369765,3.806687762147906,15,69.51671940536977,40.0,48,-8.951671940536977,-10.200000000000001,0.7770103060855239,0.22298969391447612
LAX,ANH,7,"(33.94417072663332, -118.40248449470265)","(33.7957693697617, -117.96182657312747)",41.233333333333334,77,12.033333333333333,6.783749710495716,2.7134998841982862,15,93.78374971049571,39.53333333333333,52,-11.355041637716239,-10.3,0.2582581438309299,0.7417418561690702
LAX,HWD,12,"(33.94417072663332, -118.40248449470265)","(34.059872750906834, -118.32254613876503)",29.616666666666667,57,10.216666666666667,5.5335267035180005,2.2134106814072,10,38.533526703518,32.71666666666667,45,-5.489186003685133,-7.95,0.921348669550183,0.07865133044981697
LAX,BVH,14,"(33.94417072663332, -118.40248449470265)","(34.066462356238304, -118.35645412127377)",31.533333333333335,45,16.35,7.8844273909647224,3.153770956385889,10,33.384427390964724,38.85,29,-5.2809427390964725,-5.95,0.6612920320180299,0.3387079679819701
LAX,HWD,9,"(33.94417072663332, -118.40248449470265)","(34.061450622223276, -118.36553843246753)",27.966666666666665,57,18.4,7.575145247133094,3.0300580988532375,10,40.575145247133094,40.9,45,-6.1025145247133095,-7.95,0.8638315985809593,0.13616840141904077
LAX,WDHL,6,"(33.94417072663332, -118.40248449470265)","(34.2148808699139, -118.66415595261527)",52.916666666666664,78,18.316666666666666,11.317851260124563,4.527140504049825,15,71.31785126012457,45.81666666666666,48,-9.42261845934579,-10.200000000000001,0.6851155018093906,0.3148844981906094
LAX,DTLA,6,"(33.94417072663332, -118.40248449470265)","(34.02823074483788, -118.29568588233535)",26.233333333333334,50,9.25,4.817555199906019,1.9270220799624078,10,34.81755519990602,31.75,35,-5.069255519990602,-6.75,0.8430030873741712,0.1569969126258289
LAX,BVH,20,"(33.94417072663332, -118.40248449470265)","(34.019633482586194, -118.42149449850213)",16.2,45,14.533333333333333,8.232302919348378,3.292921167739351,10,33.73230291934838,37.03333333333333,29,-5.224896958601505,-5.95,0.6737297502114248,0.3262702497885752
LAX,UVS,14,"(33.94417072663332, -118.40248449470265)","(34.083016228849864, -118.41950880848582)",29.2,57,27.883333333333333,13.280476703115296,5.312190681246118,10,55.2804767031153,50.38333333333333,45,-8.047214336978197,-7.95,0.47571553802699906,0.524284461973001
LAX,BVH,10,"(33.94417072663332, -118.40248449470265)","(34.09971307945121, -118.41779175861065)",35.86666666666667,45,11.266666666666667,5.766256044766988,2.306502417906795,10,31.266256044766987,33.766666666666666,29,-4.814958937810032,-5.95,0.7567680090245916,0.24323199097540837
LAX,WDHL,5,"(33.94417072663332, -118.40248449470265)","(34.114082401058084, -118.55852609951107)",53.1,78,17.416666666666668,11.885370931791117,4.754148372716447,15,71.88537093179112,44.91666666666667,48,-9.434370426512444,-10.200000000000001,0.6825747253345545,0.31742527466544546
LAX,UVS,5,"(33.94417072663332, -118.40248449470265)","(34.15117000789143, -118.36305297134221)",35.916666666666664,57,6.916666666666667,2.4723111775240563,0.9889244710096224,10,44.472311177524055,29.416666666666668,45,-5.918064451085739,-7.95,0.8841095414903621,0.11589045850963788
LAX,DTLA,12,"(33.94417072663332, -118.40248449470265)","(34.01847668948617, -118.2682577484604)",22.583333333333332,50,10.533333333333333,4.248602817028578,1.6994411268114313,10,34.248602817028576,33.03333333333333,35,-5.076526948369525,-6.75,0.8420383199601947,0.15796168003980532
LAX,ANH,8,"(33.94417072663332, -118.40248449470265)","(33.79348983262171, -117.92524448282764)",42.93333333333333,77,6.866666666666666,3.3501808754436095,1.3400723501774439,15,90.35018087544361,34.36666666666667,52,-10.753351420877696,-10.3,0.3885642318080429,0.611435768191957
