time,origin,destination,count,duration,energy_consumption,tour_length,cluster_id,tour_revenue,revenue,per_flight_revenue,tour_sequence,served,p,q,p2,q2
685.0,2,0,1,15,20.0,1,16,102.16775460979474,102.16775460979474,102.16775460979474,LGB-LAX,1,65.0,65.0,65.0,65.0
685.0,8,0,1,10,15.0,1,36,76.57326545359987,76.57326545359987,76.57326545359987,BVH-LAX,1,55.0,55.0,55.0,55.0
685.0,0,0,1,20,30.0,2,13,206.13350327115214,,,LAX-UVS-LAX,1,22.5,47.5,47.5,55.0
685.0,5,1,1,25,35.0,2,15,477.77659766930975,,,ANH-LAX-DTLA,1,22.5,35.0,20.0,35.0
685.0,0,0,1,25,35.0,2,14,255.41938652448684,,,LAX-LGB-LAX,1,22.5,22.5,22.5,90.0
685.0,7,0,1,10,15.0,1,31,157.68868436667537,157.68868436667537,157.68868436667537,PSD-LAX,1,25.0,35.0,20.0,52.5
690.0,0,0,1,20,30.0,2,24,66.68724034195947,,,LAX-HWD-LAX,1,20.0,67.5,67.5,67.5
690.0,4,0,1,10,15.0,1,1,41.22670065423043,41.22670065423043,41.22670065423043,UVS-LAX,1,37.5,72.5,72.5,90.0
690.0,0,0,1,20,30.0,2,17,218.31671650403035,,,LAX-DTLA-LAX,1,22.5,37.5,37.5,50.0
690.0,0,3,1,15,20.0,1,10,58.9023603932979,58.9023603932979,58.9023603932979,LAX-WDHL,1,55.0,55.0,40.0,50.0
695.0,5,0,1,15,20.0,1,37,264.76814117882645,529.5362823576529,264.76814117882645,ANH-LAX,1,20.0,20.0,20.0,67.5
695.0,0,0,1,25,35.0,2,36,306.5032638293842,,,LAX-LGB-LAX,1,20.0,85.0,85.0,87.5
695.0,6,1,1,20,30.0,2,34,95.71982488641697,,,HWD-LAX-DTLA,1,35.0,60.0,60.0,87.5
695.0,1,0,1,10,15.0,1,9,124.7524094308745,124.7524094308745,124.7524094308745,DTLA-LAX,1,50.0,50.0,50.0,50.0
695.0,5,1,1,25,35.0,2,29,295.95624353654506,,,ANH-LAX-DTLA,1,20.0,25.0,25.0,67.5
695.0,0,0,1,20,30.0,2,12,233.40534119685813,,,LAX-HWD-LAX,1,30.0,57.5,57.5,75.0
700.0,0,5,1,15,20.0,1,3,323.60550588523233,970.816517655697,323.60550588523233,LAX-ANH,1,55.0,55.0,55.0,55.0
700.0,5,0,1,15,20.0,1,32,88.25604705960882,88.25604705960882,88.25604705960882,ANH-LAX,1,55.0,55.0,55.0,55.0
700.0,0,2,1,10,15.0,1,33,153.2516319146921,153.2516319146921,153.2516319146921,LAX-LGB,1,65.0,65.0,65.0,70.0
700.0,0,5,1,15,20.0,1,16,323.60550588523233,970.816517655697,323.60550588523233,LAX-ANH,1,45.0,45.0,45.0,55.0
700.0,2,0,1,15,20.0,1,5,102.16775460979474,102.16775460979474,102.16775460979474,LGB-LAX,1,37.5,37.5,22.5,42.5
700.0,1,0,1,10,15.0,1,28,124.7524094308745,249.504818861749,124.7524094308745,DTLA-LAX,1,57.5,57.5,57.5,57.5
700.0,0,6,1,10,15.0,1,0,133.37448068391893,133.37448068391893,133.37448068391893,LAX-HWD,1,40.0,42.5,42.5,50.0
700.0,7,0,1,10,15.0,1,4,39.422171091668844,39.422171091668844,39.422171091668844,PSD-LAX,1,50.0,57.5,57.5,57.5
705.0,0,0,1,20,30.0,2,8,153.14653090719975,,,LAX-BVH-LAX,1,22.5,52.5,52.5,52.5
705.0,1,1,1,20,30.0,2,26,249.504818861749,,,DTLA-LAX-DTLA,1,52.5,52.5,52.5,82.5
705.0,0,0,1,20,30.0,2,9,236.53302655001306,,,LAX-PSD-LAX,1,20.0,35.0,35.0,70.0
710.0,0,5,1,15,20.0,1,25,88.25604705960882,88.25604705960882,88.25604705960882,LAX-ANH,1,62.5,62.5,62.5,62.5
710.0,0,0,1,20,30.0,2,30,100.0308605129392,,,LAX-HWD-LAX,1,40.0,80.0,80.0,80.0
710.0,0,3,1,15,20.0,1,28,58.9023603932979,58.9023603932979,58.9023603932979,LAX-WDHL,1,37.5,47.5,47.5,47.5
710.0,0,8,1,10,15.0,1,21,76.57326545359987,76.57326545359987,76.57326545359987,LAX-BVH,1,32.5,60.0,60.0,60.0
710.0,0,0,1,20,30.0,2,20,82.45340130846085,,,LAX-UVS-LAX,1,35.0,35.0,35.0,35.0
710.0,1,0,1,10,15.0,1,35,124.7524094308745,124.7524094308745,124.7524094308745,DTLA-LAX,1,50.0,50.0,50.0,50.0
715.0,5,0,1,15,20.0,1,3,264.76814117882645,264.76814117882645,264.76814117882645,ANH-LAX,1,35.0,35.0,35.0,35.0
715.0,0,5,1,15,20.0,1,38,176.51209411921764,176.51209411921764,176.51209411921764,LAX-ANH,1,50.0,50.0,50.0,55.0
715.0,1,0,1,10,15.0,1,11,31.188102357718623,31.188102357718623,31.188102357718623,DTLA-LAX,1,55.0,55.0,55.0,55.0
715.0,0,6,1,10,15.0,1,4,133.37448068391893,133.37448068391893,133.37448068391893,LAX-HWD,1,42.5,47.5,47.5,52.5
715.0,6,2,1,20,30.0,2,0,202.19861512273394,,,HWD-LAX-LGB,1,20.0,47.5,47.5,65.0
715.0,2,0,1,15,20.0,1,33,102.16775460979474,102.16775460979474,102.16775460979474,LGB-LAX,1,50.0,50.0,50.0,50.0
715.0,0,0,1,25,35.0,2,32,153.2516319146921,,,LAX-LGB-LAX,1,20.0,25.0,25.0,82.5
720.0,0,0,1,20,30.0,2,35,157.68868436667537,,,LAX-PSD-LAX,1,20.0,20.0,20.0,50.0
720.0,0,5,1,15,20.0,1,39,176.51209411921764,176.51209411921764,176.51209411921764,LAX-ANH,1,65.0,65.0,65.0,70.0
720.0,7,1,1,20,30.0,2,10,164.17458052254335,,,PSD-LAX-DTLA,1,20.0,37.5,37.5,52.5
720.0,5,1,1,25,35.0,2,16,477.77659766930975,,,ANH-LAX-DTLA,1,20.0,20.0,20.0,65.0
725.0,0,6,1,10,15.0,1,7,33.34362017097973,33.34362017097973,33.34362017097973,LAX-HWD,1,37.5,67.5,67.5,70.0
725.0,5,1,1,25,35.0,2,25,446.58849531159115,,,ANH-LAX-DTLA,1,27.5,52.5,52.5,95.0
725.0,1,0,1,10,15.0,1,22,93.56430707315587,93.56430707315587,93.56430707315587,DTLA-LAX,1,55.0,55.0,55.0,55.0
725.0,0,0,1,20,30.0,2,11,164.9068026169217,,,LAX-UVS-LAX,1,25.0,65.0,65.0,65.0
730.0,2,0,1,15,20.0,1,31,51.08387730489737,51.08387730489737,51.08387730489737,LGB-LAX,1,32.5,32.5,32.5,55.0
730.0,0,3,1,15,20.0,1,2,58.9023603932979,58.9023603932979,58.9023603932979,LAX-WDHL,1,47.5,70.0,50.0,50.0
730.0,0,0,1,20,30.0,2,19,233.40534119685813,,,LAX-HWD-LAX,1,25.0,25.0,25.0,55.0
730.0,6,0,1,10,15.0,1,4,100.0308605129392,100.0308605129392,100.0308605129392,HWD-LAX,1,37.5,37.5,37.5,37.5
730.0,3,0,1,15,20.0,1,28,235.6094415731916,235.6094415731916,235.6094415731916,WDHL-LAX,1,27.5,40.0,40.0,40.0
730.0,0,8,1,10,15.0,1,13,102.0976872714665,102.0976872714665,102.0976872714665,LAX-BVH,1,40.0,50.0,50.0,50.0
730.0,0,5,1,15,20.0,1,40,353.0241882384353,706.0483764768705,353.0241882384353,LAX-ANH,1,55.0,57.5,57.5,57.5
730.0,0,0,1,20,30.0,2,33,197.11085545834422,,,LAX-PSD-LAX,1,20.0,20.0,20.0,67.5
730.0,0,2,1,10,15.0,1,3,204.33550921958948,204.33550921958948,204.33550921958948,LAX-LGB,1,20.0,20.0,20.0,45.0
735.0,0,0,1,20,30.0,2,24,233.40534119685813,,,LAX-HWD-LAX,1,37.5,67.5,67.5,77.5
735.0,0,0,1,20,30.0,2,17,82.45340130846085,,,LAX-UVS-LAX,1,20.0,55.0,55.0,57.5
735.0,1,1,1,20,30.0,2,6,124.7524094308745,,,DTLA-LAX-DTLA,1,22.5,50.0,50.0,50.0
735.0,2,0,1,15,20.0,1,5,153.2516319146921,153.2516319146921,153.2516319146921,LGB-LAX,1,22.5,30.0,30.0,37.5
735.0,7,0,1,10,15.0,1,15,118.26651327500653,118.26651327500653,118.26651327500653,PSD-LAX,1,20.0,37.5,22.5,52.5
735.0,8,0,1,10,15.0,1,21,25.524421817866624,25.524421817866624,25.524421817866624,BVH-LAX,1,45.0,45.0,45.0,45.0
735.0,0,0,1,25,35.0,2,22,153.2516319146921,,,LAX-LGB-LAX,1,20.0,45.0,45.0,55.0
735.0,5,2,1,25,35.0,2,38,557.3596974580248,,,ANH-LAX-LGB,1,20.0,70.0,70.0,70.0
735.0,0,7,1,10,15.0,1,20,118.26651327500653,118.26651327500653,118.26651327500653,LAX-PSD,1,20.0,20.0,20.0,45.0
740.0,0,0,1,20,30.0,2,27,100.0308605129392,,,LAX-HWD-LAX,1,50.0,50.0,50.0,50.0
740.0,0,8,1,10,15.0,1,4,25.524421817866624,25.524421817866624,25.524421817866624,LAX-BVH,1,22.5,35.0,20.0,65.0
740.0,5,0,1,15,20.0,1,39,264.76814117882645,264.76814117882645,264.76814117882645,ANH-LAX,1,50.0,50.0,50.0,50.0
740.0,0,0,1,20,30.0,2,23,197.11085545834422,,,LAX-PSD-LAX,1,45.0,67.5,67.5,75.0
740.0,0,5,1,15,20.0,1,12,264.76814117882645,264.76814117882645,264.76814117882645,LAX-ANH,1,55.0,55.0,55.0,55.0
745.0,8,1,1,20,30.0,2,13,87.90062653330386,,,BVH-LAX-DTLA,1,20.0,67.5,67.5,70.0
745.0,0,3,1,15,20.0,1,1,58.9023603932979,58.9023603932979,58.9023603932979,LAX-WDHL,1,70.0,70.0,70.0,70.0
745.0,0,2,1,10,15.0,1,21,102.16775460979474,102.16775460979474,102.16775460979474,LAX-LGB,1,30.0,30.0,30.0,42.5
750.0,2,0,1,15,20.0,1,3,204.33550921958948,204.33550921958948,204.33550921958948,LGB-LAX,1,25.0,30.0,30.0,35.0
750.0,0,7,1,10,15.0,1,8,78.84434218333769,78.84434218333769,78.84434218333769,LAX-PSD,1,37.5,37.5,37.5,65.0
750.0,5,1,1,25,35.0,2,40,446.58849531159115,,,ANH-LAX-DTLA,1,22.5,37.5,37.5,55.0
750.0,0,5,1,15,20.0,1,28,176.51209411921764,176.51209411921764,176.51209411921764,LAX-ANH,1,20.0,72.5,72.5,80.0
750.0,1,1,1,20,30.0,2,26,124.7524094308745,,,DTLA-LAX-DTLA,1,52.5,82.5,82.5,82.5
755.0,0,0,1,20,30.0,2,37,123.68010196269128,,,LAX-UVS-LAX,1,37.5,37.5,37.5,77.5
755.0,0,0,1,20,30.0,2,31,266.74896136783786,,,LAX-HWD-LAX,1,25.0,57.5,57.5,57.5
755.0,0,5,1,15,20.0,1,39,353.0241882384353,353.0241882384353,353.0241882384353,LAX-ANH,1,30.0,35.0,35.0,42.5
755.0,5,7,1,25,35.0,2,12,255.35643630255532,,,ANH-LAX-PSD,1,20.0,22.5,22.5,87.5
755.0,7,0,1,10,15.0,1,20,78.84434218333769,78.84434218333769,78.84434218333769,PSD-LAX,1,30.0,70.0,70.0,75.0
755.0,1,0,1,10,15.0,1,34,93.56430707315587,93.56430707315587,93.56430707315587,DTLA-LAX,1,72.5,72.5,72.5,92.5
755.0,0,0,1,20,30.0,2,9,102.0976872714665,,,LAX-BVH-LAX,1,40.0,42.5,42.5,75.0
755.0,8,0,1,10,15.0,1,18,76.57326545359987,76.57326545359987,76.57326545359987,BVH-LAX,1,60.0,60.0,60.0,60.0
755.0,6,0,1,10,15.0,1,7,66.68724034195947,66.68724034195947,66.68724034195947,HWD-LAX,1,55.0,62.5,62.5,75.0
760.0,3,1,1,25,35.0,2,1,183.65476982417238,,,WDHL-LAX-DTLA,1,35.0,92.5,92.5,92.5
760.0,0,0,1,20,30.0,2,30,133.37448068391893,,,LAX-HWD-LAX,1,50.0,70.0,70.0,85.0
760.0,0,0,1,20,30.0,2,27,118.26651327500653,,,LAX-PSD-LAX,1,20.0,30.0,30.0,62.5
760.0,0,3,1,15,20.0,1,14,117.8047207865958,117.8047207865958,117.8047207865958,LAX-WDHL,1,70.0,70.0,70.0,70.0
760.0,2,0,1,15,20.0,1,21,153.2516319146921,153.2516319146921,153.2516319146921,LGB-LAX,1,22.5,27.5,27.5,77.5
765.0,0,5,1,15,20.0,1,18,176.51209411921764,176.51209411921764,176.51209411921764,LAX-ANH,1,40.0,40.0,40.0,40.0
765.0,0,7,1,10,15.0,1,5,78.84434218333769,78.84434218333769,78.84434218333769,LAX-PSD,1,22.5,22.5,22.5,35.0
765.0,1,1,1,20,30.0,2,10,218.31671650403035,,,DTLA-LAX-DTLA,1,22.5,22.5,22.5,75.0
770.0,0,8,1,10,15.0,1,3,51.04884363573325,51.04884363573325,51.04884363573325,LAX-BVH,1,20.0,45.0,45.0,45.0
770.0,0,5,1,15,20.0,1,36,353.0241882384353,353.0241882384353,353.0241882384353,LAX-ANH,1,67.5,67.5,67.5,67.5
775.0,0,4,1,10,15.0,1,33,41.22670065423043,41.22670065423043,41.22670065423043,LAX-UVS,1,52.5,67.5,67.5,67.5
775.0,0,5,1,15,20.0,1,11,264.76814117882645,264.76814117882645,264.76814117882645,LAX-ANH,1,45.0,45.0,45.0,45.0
775.0,0,0,1,25,35.0,2,19,255.41938652448687,,,LAX-LGB-LAX,1,20.0,22.5,22.5,70.0
775.0,3,0,1,15,20.0,1,14,58.9023603932979,58.9023603932979,58.9023603932979,WDHL-LAX,1,50.0,50.0,50.0,50.0
775.0,1,1,1,20,30.0,2,15,233.91076768288968,,,DTLA-LAX-DTLA,1,22.5,25.0,25.0,65.0
775.0,1,0,1,10,15.0,1,29,109.15835825201518,218.31671650403035,109.15835825201518,DTLA-LAX,1,52.5,52.5,52.5,52.5
775.0,2,0,1,15,20.0,1,0,204.33550921958948,204.33550921958948,204.33550921958948,LGB-LAX,1,45.0,50.0,50.0,55.0
775.0,0,0,1,20,30.0,2,22,166.71810085489867,,,LAX-HWD-LAX,1,25.0,30.0,30.0,57.5
775.0,0,0,1,20,30.0,2,2,102.0976872714665,,,LAX-BVH-LAX,1,20.0,45.0,45.0,50.0
775.0,5,0,1,15,20.0,1,39,264.76814117882645,264.76814117882645,264.76814117882645,ANH-LAX,1,22.5,22.5,22.5,90.0
780.0,5,0,1,15,20.0,1,18,353.0241882384353,353.0241882384353,353.0241882384353,ANH-LAX,1,20.0,20.0,20.0,87.5
780.0,0,6,1,10,15.0,1,17,33.34362017097973,33.34362017097973,33.34362017097973,LAX-HWD,1,42.5,42.5,42.5,50.0
780.0,7,0,1,10,15.0,1,5,157.68868436667537,157.68868436667537,157.68868436667537,PSD-LAX,1,20.0,20.0,20.0,35.0
780.0,1,1,1,20,30.0,2,6,249.504818861749,,,DTLA-LAX-DTLA,1,20.0,20.0,20.0,52.5
780.0,0,0,1,20,30.0,2,35,249.504818861749,,,LAX-DTLA-LAX,1,20.0,20.0,20.0,82.5
780.0,0,8,1,10,15.0,1,24,51.04884363573325,51.04884363573325,51.04884363573325,LAX-BVH,1,62.5,67.5,67.5,67.5
785.0,5,0,1,15,20.0,1,36,264.76814117882645,264.76814117882645,264.76814117882645,ANH-LAX,1,47.5,47.5,47.5,47.5
785.0,0,0,1,20,30.0,2,23,118.26651327500653,,,LAX-PSD-LAX,1,45.0,75.0,75.0,80.0
785.0,0,5,1,15,20.0,1,4,353.0241882384353,353.0241882384353,353.0241882384353,LAX-ANH,1,45.0,55.0,55.0,55.0
785.0,0,0,1,20,30.0,2,29,233.40534119685813,,,LAX-HWD-LAX,1,22.5,42.5,42.5,70.0
790.0,0,0,1,20,30.0,2,14,127.62210908933312,,,LAX-BVH-LAX,1,20.0,37.5,37.5,55.0
790.0,7,1,1,20,30.0,2,8,141.22054689877493,,,PSD-LAX-DTLA,1,35.0,35.0,20.0,75.0
790.0,0,0,1,20,30.0,2,20,133.37448068391893,,,LAX-HWD-LAX,1,45.0,82.5,82.5,82.5
790.0,5,0,1,15,20.0,1,11,353.0241882384353,353.0241882384353,353.0241882384353,ANH-LAX,1,25.0,37.5,37.5,42.5
790.0,1,0,1,10,15.0,1,13,124.7524094308745,249.504818861749,124.7524094308745,DTLA-LAX,1,55.0,55.0,55.0,55.0
795.0,1,0,1,10,15.0,1,26,93.56430707315587,93.56430707315587,93.56430707315587,DTLA-LAX,1,67.5,72.5,72.5,72.5
795.0,0,5,1,15,20.0,1,32,353.0241882384353,353.0241882384353,353.0241882384353,LAX-ANH,1,62.5,62.5,62.5,62.5
795.0,6,8,1,20,30.0,2,17,151.07970414867245,,,HWD-LAX-BVH,1,20.0,20.0,20.0,65.0
795.0,4,0,1,10,15.0,1,33,82.45340130846085,82.45340130846085,82.45340130846085,UVS-LAX,1,52.5,55.0,55.0,55.0
795.0,8,0,1,10,15.0,1,24,51.04884363573325,51.04884363573325,51.04884363573325,BVH-LAX,1,52.5,67.5,67.5,67.5
795.0,0,0,1,25,35.0,2,0,153.2516319146921,,,LAX-LGB-LAX,1,20.0,45.0,30.0,45.0
800.0,0,4,1,10,15.0,1,5,41.22670065423043,41.22670065423043,41.22670065423043,LAX-UVS,1,20.0,20.0,20.0,37.5
800.0,5,0,1,15,20.0,1,28,353.0241882384353,706.0483764768705,353.0241882384353,ANH-LAX,1,60.0,60.0,60.0,60.0
800.0,0,0,1,20,30.0,2,31,133.37448068391893,,,LAX-HWD-LAX,1,27.5,27.5,27.5,65.0
800.0,0,3,1,15,20.0,1,9,58.9023603932979,58.9023603932979,58.9023603932979,LAX-WDHL,1,55.0,67.5,67.5,67.5
800.0,0,5,1,15,20.0,1,37,176.51209411921764,176.51209411921764,176.51209411921764,LAX-ANH,1,57.5,57.5,57.5,57.5
800.0,0,6,1,10,15.0,1,34,100.0308605129392,200.0617210258784,100.0308605129392,LAX-HWD,1,77.5,85.0,85.0,84.99999999999997
800.0,0,2,1,10,15.0,1,36,153.2516319146921,153.2516319146921,153.2516319146921,LAX-LGB,1,32.5,57.5,57.5,70.0
800.0,0,0,1,20,30.0,2,13,157.68868436667537,,,LAX-PSD-LAX,1,25.0,45.0,45.0,60.0
805.0,1,0,1,10,15.0,1,16,124.7524094308745,124.7524094308745,124.7524094308745,DTLA-LAX,1,50.0,50.0,50.0,50.0
805.0,5,2,1,25,35.0,2,4,366.9358957886212,,,ANH-LAX-LGB,1,20.0,52.5,52.5,67.5
810.0,0,0,1,25,35.0,2,22,102.16775460979474,,,LAX-LGB-LAX,1,22.5,40.0,40.0,65.0
810.0,0,7,1,10,15.0,1,33,39.422171091668844,39.422171091668844,39.422171091668844,LAX-PSD,1,40.0,82.5,82.5,82.5
810.0,0,5,1,15,20.0,1,30,176.51209411921764,176.51209411921764,176.51209411921764,LAX-ANH,1,65.0,65.0,65.0,85.0
810.0,5,1,1,25,35.0,2,32,446.58849531159115,,,ANH-LAX-DTLA,1,27.5,42.5,42.5,92.49999999999999
810.0,0,1,1,10,15.0,1,26,62.37620471543725,62.37620471543725,62.37620471543725,LAX-DTLA,1,57.5,75.0,75.0,85.0
815.0,1,0,1,10,15.0,1,10,109.15835825201518,218.31671650403035,109.15835825201518,DTLA-LAX,1,60.0,60.0,45.0,75.0
815.0,0,0,1,20,30.0,2,24,197.11085545834422,,,LAX-PSD-LAX,1,37.5,57.5,42.5,62.5
815.0,8,0,1,10,15.0,1,3,51.04884363573325,51.04884363573325,51.04884363573325,BVH-LAX,1,30.0,50.0,50.0,57.5
815.0,0,0,1,20,30.0,2,28,153.14653090719975,,,LAX-BVH-LAX,1,30.0,47.5,47.5,72.5
815.0,5,0,1,15,20.0,1,37,264.76814117882645,264.76814117882645,264.76814117882645,ANH-LAX,1,37.5,37.5,37.5,37.5
815.0,2,0,1,15,20.0,1,38,102.16775460979474,102.16775460979474,102.16775460979474,LGB-LAX,1,50.0,50.0,50.0,50.0
815.0,0,5,1,15,20.0,1,7,353.0241882384353,353.0241882384353,353.0241882384353,LAX-ANH,1,55.0,55.0,55.0,55.0
815.0,0,6,1,10,15.0,1,11,33.34362017097973,33.34362017097973,33.34362017097973,LAX-HWD,1,27.5,37.5,22.5,60.0
815.0,1,0,1,10,15.0,1,25,109.15835825201518,218.31671650403035,109.15835825201518,DTLA-LAX,1,80.0,80.0,80.0,82.5
815.0,0,0,1,20,30.0,2,16,249.504818861749,,,LAX-DTLA-LAX,1,20.0,20.0,20.0,60.0
820.0,0,0,1,20,30.0,2,2,100.0308605129392,,,LAX-HWD-LAX,1,20.0,52.5,52.5,60.0
820.0,6,1,1,20,30.0,2,34,226.9387877570748,,,HWD-LAX-DTLA,1,54.999999999999964,70.0,70.0,85.0
820.0,4,0,1,10,15.0,1,5,41.22670065423043,41.22670065423043,41.22670065423043,UVS-LAX,1,22.5,35.0,20.0,62.5
820.0,0,0,1,20,30.0,2,27,123.68010196269128,,,LAX-UVS-LAX,1,32.5,70.0,70.0,70.0
820.0,0,5,1,15,20.0,1,21,264.76814117882645,264.76814117882645,264.76814117882645,LAX-ANH,1,57.5,57.5,57.5,57.5
825.0,1,7,1,20,30.0,2,15,164.17458052254335,,,DTLA-LAX-PSD,1,35.0,67.5,67.5,72.5
830.0,1,1,1,20,30.0,2,6,187.12861414631175,,,DTLA-LAX-DTLA,1,22.5,72.5,72.5,72.5
830.0,0,6,1,10,15.0,1,37,100.0308605129392,100.0308605129392,100.0308605129392,LAX-HWD,1,22.5,25.0,25.0,35.0
830.0,5,1,1,25,35.0,2,7,358.3324482519823,,,ANH-LAX-DTLA,1,20.0,67.5,67.5,87.5
830.0,0,0,1,20,30.0,2,38,76.57326545359987,,,LAX-BVH-LAX,1,20.0,47.5,47.5,70.0
830.0,0,0,1,20,30.0,2,25,82.45340130846085,,,LAX-UVS-LAX,1,52.5,62.5,62.5,82.5
830.0,0,0,1,20,30.0,2,29,118.26651327500653,,,LAX-PSD-LAX,1,40.0,42.5,42.5,75.0
830.0,0,2,1,10,15.0,1,23,51.08387730489737,51.08387730489737,51.08387730489737,LAX-LGB,1,65.0,75.0,75.0,75.0
830.0,2,0,1,15,20.0,1,36,153.2516319146921,153.2516319146921,153.2516319146921,LGB-LAX,1,50.0,50.0,50.0,50.0
835.0,5,1,1,25,35.0,2,21,301.2645035500921,,,ANH-LAX-DTLA,1,22.5,32.5,32.5,82.5
840.0,3,1,1,25,35.0,2,9,121.27856510873514,,,WDHL-LAX-DTLA,1,32.5,35.0,20.0,87.5
840.0,1,0,1,10,15.0,1,1,93.56430707315587,93.56430707315587,93.56430707315587,DTLA-LAX,1,77.5,80.0,80.0,90.0
840.0,0,6,1,10,15.0,1,14,133.37448068391893,133.37448068391893,133.37448068391893,LAX-HWD,1,40.0,42.5,42.5,50.0
840.0,0,0,1,20,30.0,2,39,76.57326545359987,,,LAX-BVH-LAX,1,60.0,60.0,60.0,85.0
840.0,0,0,1,25,35.0,2,20,153.2516319146921,,,LAX-LGB-LAX,1,47.5,47.5,27.5,60.0
840.0,0,3,1,15,20.0,1,18,117.8047207865958,117.8047207865958,117.8047207865958,LAX-WDHL,1,67.5,72.5,72.5,72.5
845.0,0,0,1,25,35.0,2,31,306.5032638293842,,,LAX-LGB-LAX,1,30.0,65.0,50.0,55.0
845.0,0,5,1,15,20.0,1,13,308.89616470863086,617.7923294172617,308.89616470863086,LAX-ANH,1,40.0,42.5,42.5,47.5
845.0,0,5,1,15,20.0,1,36,308.89616470863086,617.7923294172617,308.89616470863086,LAX-ANH,1,30.0,57.5,57.5,57.5
845.0,6,0,1,10,15.0,1,0,133.37448068391893,266.74896136783786,133.37448068391893,HWD-LAX,1,30.0,40.0,40.0,40.0
845.0,0,4,1,10,15.0,1,35,123.68010196269128,123.68010196269128,123.68010196269128,LAX-UVS,1,67.5,70.0,70.0,77.5
845.0,6,0,1,10,15.0,1,37,133.37448068391893,266.74896136783786,133.37448068391893,HWD-LAX,1,20.0,20.0,20.0,80.0
850.0,7,1,1,20,30.0,2,33,282.44109379754985,,,PSD-LAX-DTLA,1,52.5,52.5,37.5,77.5
850.0,0,6,1,10,15.0,1,8,33.34362017097973,33.34362017097973,33.34362017097973,LAX-HWD,1,60.0,62.5,42.5,75.0
850.0,1,0,1,10,15.0,1,26,124.7524094308745,124.7524094308745,124.7524094308745,DTLA-LAX,1,70.0,70.0,70.0,80.0
850.0,0,4,1,10,15.0,1,19,164.9068026169217,164.9068026169217,164.9068026169217,LAX-UVS,1,55.0,55.0,55.0,65.0
855.0,5,1,1,25,35.0,2,30,446.58849531159115,,,ANH-LAX-DTLA,1,50.0,80.0,80.0,85.0
855.0,6,0,1,10,15.0,1,14,66.68724034195947,66.68724034195947,66.68724034195947,HWD-LAX,1,35.0,35.0,35.0,35.0
855.0,0,0,1,20,30.0,2,22,166.71810085489867,,,LAX-HWD-LAX,1,35.0,47.5,32.5,75.0
855.0,8,0,1,10,15.0,1,17,51.04884363573325,51.04884363573325,51.04884363573325,BVH-LAX,1,50.0,50.0,50.0,50.0
855.0,0,0,1,20,30.0,2,3,157.68868436667537,,,LAX-PSD-LAX,1,27.5,32.5,32.5,62.5
855.0,7,1,1,20,30.0,2,12,203.59675161421217,,,PSD-LAX-DTLA,1,57.5,57.5,42.5,75.0
855.0,0,5,1,15,20.0,1,11,176.51209411921764,176.51209411921764,176.51209411921764,LAX-ANH,1,40.0,40.0,40.0,40.0
860.0,0,0,1,20,30.0,2,28,133.37448068391893,,,LAX-HWD-LAX,1,42.5,42.5,27.5,40.0
860.0,2,0,1,15,20.0,1,23,204.33550921958948,204.33550921958948,204.33550921958948,LGB-LAX,1,55.0,55.0,55.0,55.0
860.0,0,5,1,15,20.0,1,16,176.51209411921764,176.51209411921764,176.51209411921764,LAX-ANH,1,40.0,40.0,40.0,60.0
860.0,1,0,1,10,15.0,1,10,31.188102357718623,31.188102357718623,31.188102357718623,DTLA-LAX,1,60.0,60.0,60.0,60.0
860.0,3,0,1,15,20.0,1,18,58.9023603932979,58.9023603932979,58.9023603932979,WDHL-LAX,1,52.5,62.5,62.5,67.5
865.0,0,7,1,10,15.0,1,14,157.68868436667537,157.68868436667537,157.68868436667537,LAX-PSD,1,20.0,37.5,37.5,50.0
865.0,2,0,1,15,20.0,1,5,204.33550921958948,204.33550921958948,204.33550921958948,LGB-LAX,1,42.5,42.5,42.5,45.0
865.0,0,0,1,20,30.0,2,17,166.71810085489867,,,LAX-HWD-LAX,1,20.0,20.0,20.0,75.0
865.0,4,1,1,20,30.0,2,35,176.01770838161673,,,UVS-LAX-DTLA,1,47.5,47.5,47.5,90.0
865.0,5,0,1,15,20.0,1,13,176.51209411921764,176.51209411921764,176.51209411921764,ANH-LAX,1,27.5,27.5,27.5,40.0
865.0,0,3,1,15,20.0,1,27,235.6094415731916,235.6094415731916,235.6094415731916,LAX-WDHL,1,50.0,65.0,65.0,70.0
865.0,0,5,1,15,20.0,1,2,353.0241882384353,353.0241882384353,353.0241882384353,LAX-ANH,1,40.0,40.00000000000001,40.00000000000001,40.00000000000001
865.0,1,0,1,10,15.0,1,24,31.188102357718623,31.188102357718623,31.188102357718623,DTLA-LAX,1,47.5,72.5,72.5,90.0
870.0,0,4,1,10,15.0,1,10,123.68010196269128,123.68010196269128,123.68010196269128,LAX-UVS,1,45.0,70.0,70.0,75.0
870.0,4,0,1,10,15.0,1,19,41.22670065423043,41.22670065423043,41.22670065423043,UVS-LAX,1,50.0,50.0,50.0,50.0
870.0,0,3,1,15,20.0,1,0,58.9023603932979,58.9023603932979,58.9023603932979,LAX-WDHL,1,20.0,40.0,40.0,70.0
870.0,5,0,1,15,20.0,1,11,88.25604705960882,88.25604705960882,88.25604705960882,ANH-LAX,1,20.0,20.0,20.0,60.0
